StateIndex,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
1604,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-25.00,0.00
1605,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1606,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1607,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1608,-50.00,-37.50,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1609,-50.00,-37.50,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1610,-50.00,-37.50,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1611,-50.00,-37.50,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1612,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1613,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1614,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1615,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1616,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-25.00,0.00
1617,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1618,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1619,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1620,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-25.00,0.00
1621,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1622,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1623,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1624,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1625,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1626,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1627,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1628,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1629,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1630,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1631,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1632,-50.00,-37.50,-50.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00
1633,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1634,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1635,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1636,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00
1637,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1638,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1639,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1640,-50.00,-37.50,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1641,-50.00,-37.50,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1642,-50.00,-37.50,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1643,-50.00,-37.50,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1644,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1645,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1646,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1647,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1648,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00
1649,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1650,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1651,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1652,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00
1653,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1654,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1655,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1656,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1657,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1658,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1659,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1660,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1661,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1662,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1663,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1664,-50.00,-37.50,-50.00,-50.00,-50.00,0.00,-50.00,-75.00,-50.00,-25.00,0.00
1665,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1666,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1667,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1668,0.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,-75.00,-50.00,-25.00,0.00
1669,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1670,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1671,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1672,-50.00,-37.50,-50.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1673,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1674,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1675,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1676,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1677,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1678,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1679,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1680,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-75.00,-50.00,-25.00,0.00
1681,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1682,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1683,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1684,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-75.00,-50.00,-25.00,0.00
1685,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1686,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1687,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1688,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1689,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1690,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1691,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1692,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1693,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1694,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1695,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1696,-50.00,-37.50,-50.00,-50.00,-50.00,0.00,-50.00,-75.00,0.00,-50.00,0.00
1697,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1698,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1699,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1700,0.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,-75.00,0.00,-50.00,0.00
1701,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1702,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1703,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1704,-50.00,-37.50,-50.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1705,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1706,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1707,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1708,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1709,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1710,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1711,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1712,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-75.00,0.00,-50.00,0.00
1713,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1714,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1715,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1716,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-75.00,0.00,-50.00,0.00
1717,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1718,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1719,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1720,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1721,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1722,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1723,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1724,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1725,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1726,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1727,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1728,-50.00,-37.50,-50.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-25.00,0.00
1729,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1730,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1731,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1732,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-25.00,0.00
1733,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1734,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1735,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1736,-50.00,-37.50,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1737,-50.00,-37.50,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1738,-50.00,-37.50,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1739,-50.00,-37.50,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1740,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1741,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1742,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1743,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1744,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-25.00,0.00
1745,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1746,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1747,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1748,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-25.00,0.00
1749,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1750,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1751,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1752,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1753,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1754,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1755,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1756,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1757,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1758,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1759,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00
1760,-50.00,-37.50,-50.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00
1761,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1762,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1763,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1764,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00
1765,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1766,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1767,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1768,-50.00,-37.50,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1769,-50.00,-37.50,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1770,-50.00,-37.50,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1771,-50.00,-37.50,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1772,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1773,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1774,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1775,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1776,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00
1777,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1778,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1779,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1780,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00
1781,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1782,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1783,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00
1784,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1785,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1786,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1787,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1788,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1789,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1790,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1791,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1792,-50.00,-37.50,-50.00,-50.00,-50.00,0.00,-50.00,-75.00,-50.00,-25.00,0.00
1793,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1794,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1795,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1796,0.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,-75.00,-50.00,-25.00,0.00
1797,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1798,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1799,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1800,-50.00,-37.50,-50.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1801,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1802,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1803,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1804,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1805,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1806,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1807,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1808,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-75.00,-50.00,-25.00,0.00
1809,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1810,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1811,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1812,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-75.00,-50.00,-25.00,0.00
1813,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1814,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1815,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1816,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1817,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1818,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1819,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1820,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1821,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1822,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1823,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1824,-50.00,-37.50,-50.00,-50.00,-50.00,0.00,-50.00,-75.00,0.00,-50.00,0.00
1825,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1826,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1827,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1828,0.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,-75.00,0.00,-50.00,0.00
1829,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1830,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1831,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1832,-50.00,-37.50,-50.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1833,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1834,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1835,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1836,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1837,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1838,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1839,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1840,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-75.00,0.00,-50.00,0.00
1841,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1842,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1843,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1844,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-75.00,0.00,-50.00,0.00
1845,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1846,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1847,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1848,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1849,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1850,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1851,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1852,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1853,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1854,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1855,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1856,-50.00,-37.50,-50.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-25.00,0.00
1857,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1858,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1859,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1860,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-25.00,0.00
1861,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
